L,kappa,lambda,eps_2,eps,acceptance_rate,delta_H_abs_mean,delta_H_abs_std,N_steps,N_trajectories,batch_size,seed
32,0.85,100.0,1.4478885713912363e-05,0.0038051131013298886,0.9988999962806702,0.0013625145166448192,0.0010568036207967777,263,100,100,54968
32,0.85,100.0,2.1210672865390052e-05,0.004605504626573515,0.9994999766349792,0.0019482500861281097,0.0014895215871766295,217,100,100,99562
32,0.85,100.0,3.1072325059538616e-05,0.005574255561017867,0.9980999827384949,0.002890598302868807,0.0021912684706051028,179,100,100,56835
32,0.85,100.0,4.55190361349187e-05,0.0067467796862591195,0.9977999925613403,0.004271895195857201,0.003310161295155206,148,100,100,87550
32,0.85,100.0,6.668257514305255e-05,0.008165939942410338,0.9957999587059021,0.006474835036134096,0.004810239110907168,122,100,100,51261
32,0.85,100.0,9.768585201429122e-05,0.009883615331157482,0.9955999851226807,0.009419373747924897,0.007218487280857551,101,100,100,60874
32,0.85,100.0,0.00014310373682010125,0.011962597411101873,0.9925999641418457,0.013054546257970652,0.009855296602385911,84,100,100,82969
32,0.85,100.0,0.0002096381315165353,0.014478885713912355,0.9902999997138977,0.019385217506108554,0.014364897948111145,69,100,100,96312
32,0.85,100.0,0.0003071069083331647,0.0175244659928103,0.9853999614715576,0.029826179662809184,0.022757651027669797,57,100,100,82360
32,0.85,100.0,0.00044989264340259425,0.02121067286539006,0.9771999716758728,0.04471006418801922,0.034103875121307706,47,100,100,47269
32,0.85,100.0,0.000659064922004935,0.02567225977597093,0.9648000001907349,0.06878899615350988,0.05221642716096546,39,100,100,20039
32,0.85,100.0,0.0009654893846056303,0.031072325059538598,0.945099949836731,0.10888422456510881,0.08225940145086087,32,100,100,36648
32,0.85,100.0,0.0014143822871810778,0.03760827418509227,0.9043999910354614,0.18642951092744817,0.14194636850445372,27,100,100,12896
32,0.85,100.0,0.002071982650652037,0.04551903613491873,0.0,2153.186492124338,383.249458119607,22,100,100,95285
32,0.85,100.0,0.0030353265475060406,0.05509379772266603,0.0,nan,nan,18,100,100,58626
32,0.85,100.0,0.004446565827708846,0.06668257514305252,0.0,nan,nan,15,100,100,6997
32,0.85,100.0,0.006513944167356084,0.08070900920811805,0.0,nan,nan,12,100,100,47256
32,0.85,100.0,0.009542525683758019,0.0976858520142913,0.0,nan,nan,10,100,100,98315
32,0.85,100.0,0.013979210457700486,0.11823371117283127,0.0,nan,nan,8,100,100,80793
32,0.85,100.0,0.020478679491876803,0.14310373682010125,0.0,nan,nan,7,100,100,42881
32,0.85,100.0,0.03,0.17320508075688773,0.0,nan,nan,6,100,100,33727
32,0.85,100.0,0.04947368421052632,0.22242680641174148,0.0,nan,nan,4,100,100,62726
32,0.85,100.0,0.06894736842105263,0.26257830912139835,0.0,nan,nan,4,100,100,26176
32,0.85,100.0,0.08842105263157896,0.29735677667001126,0.0,nan,nan,3,100,100,27559
32,0.85,100.0,0.10789473684210528,0.3284733426658932,0.0,nan,nan,3,100,100,53161
32,0.85,100.0,0.12736842105263158,0.35688712648767756,0.0,nan,nan,3,100,100,41491
32,0.85,100.0,0.14684210526315788,0.38319982419510307,0.0,nan,nan,3,100,100,85279
32,0.85,100.0,0.16631578947368422,0.4078183290065372,0.0,1.296191065168565e+199,inf,2,100,100,37224
32,0.85,100.0,0.18578947368421053,0.4310330308505492,0.0,5.7925384949514775e+203,inf,2,100,100,84088
32,0.85,100.0,0.20526315789473684,0.45305977298225986,0.0,6.50881790511965e+215,inf,2,100,100,32670
32,0.85,100.0,0.22473684210526315,0.4740641750915831,0.0,1.0339251967854632e+229,inf,2,100,100,87696
32,0.85,100.0,0.2442105263157895,0.4941766144970738,0.0,2.831597278842374e+243,inf,2,100,100,30427
32,0.85,100.0,0.26368421052631574,0.513501908980206,0.0,9.919053507259308e+252,inf,2,100,100,24121
32,0.85,100.0,0.28315789473684216,0.5321258260382051,0.0,7.057442143328417e+251,inf,2,100,100,15632
32,0.85,100.0,0.3026315789473685,0.5501196042201809,0.0,1.8083068054189835e+265,inf,2,100,100,62286
32,0.85,100.0,0.32210526315789473,0.5675431817561504,0.0,2.0934257348091164e+272,inf,2,100,100,77915
32,0.85,100.0,0.3415789473684211,0.5844475574150525,0.0,3.643821086678382e+278,inf,2,100,100,45502
32,0.85,100.0,0.3610526315789474,0.6008765526952665,0.0,4.491580516289572e+285,inf,2,100,100,15071
32,0.85,100.0,0.3805263157894737,0.616868151057804,0.0,1.3686776088161095e+297,inf,2,100,100,72002
32,0.85,100.0,0.4,0.6324555320336759,0.0,2.4588907894374677e+290,inf,2,100,100,21351
32,0.44,0.1,1e-06,0.001,1.0,2.2269713667583347e-06,1.689693317258032e-06,1000,100,100,43142
32,0.44,0.1,1.4649382061914714e-06,0.0012103463166348181,1.0,3.2418452791375785e-06,2.490199376404557e-06,826,100,100,17843
32,0.44,0.1,2.1460439479594814e-06,0.0014649382061914698,1.0,4.762028604841362e-06,3.5747858244276833e-06,683,100,100,13263
32,0.44,0.1,3.1438217715318246e-06,0.0017730825619614629,1.0,7.061837813648708e-06,5.3605449114814626e-06,564,100,100,43839
32,0.44,0.1,4.605504626573514e-06,0.0021460439479594807,1.0,1.041712298837183e-05,7.845227932195166e-06,466,100,100,86093
32,0.44,0.1,6.7467796862591274e-06,0.002597456387749201,1.0,1.5144336557284533e-05,1.1422931949989304e-05,385,100,100,53935
32,0.44,0.1,9.883615331157482e-06,0.0031438217715318217,1.0,2.2108938429823865e-05,1.6829361483312746e-05,318,100,100,14938
32,0.44,0.1,1.4478885713912363e-05,0.0038051131013298886,1.0,3.244392241466585e-05,2.441239426749514e-05,263,100,100,53861
32,0.44,0.1,2.1210672865390052e-05,0.004605504626573515,1.0,4.784645110445354e-05,3.643417883736667e-05,217,100,100,30198
32,0.44,0.1,3.1072325059538616e-05,0.005574255561017867,1.0,6.84920248776848e-05,5.22679065743689e-05,179,100,100,76422
32,0.44,0.1,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.00010398109108233485,7.82716062390705e-05,148,100,100,45145
32,0.44,0.1,6.668257514305255e-05,0.008165939942410338,1.0,0.00014878588938562417,0.00011121430741600144,122,100,100,24178
32,0.44,0.1,9.768585201429122e-05,0.009883615331157482,0.9998999834060669,0.00021750660097027323,0.00016504765469244797,101,100,100,16202
32,0.44,0.1,0.00014310373682010125,0.011962597411101873,0.9997999668121338,0.0003215625931952673,0.00024459594252257053,84,100,100,93406
32,0.44,0.1,0.0002096381315165353,0.014478885713912355,0.9997999668121338,0.00046834638153645756,0.000354019580706816,69,100,100,13374
32,0.44,0.1,0.0003071069083331647,0.0175244659928103,1.0,0.0006904233514516932,0.000521648800495941,57,100,100,59491
32,0.44,0.1,0.00044989264340259425,0.02121067286539006,0.9998999834060669,0.0010351479554791014,0.0007791507802366571,47,100,100,19641
32,0.44,0.1,0.000659064922004935,0.02567225977597093,0.9989999532699585,0.0014894937373332938,0.0011245583989027122,39,100,100,23409
32,0.44,0.1,0.0009654893846056303,0.031072325059538598,0.9988999962806702,0.002164333692874493,0.0016129131222207002,32,100,100,82751
32,0.44,0.1,0.0014143822871810778,0.03760827418509227,0.9975000023841858,0.003203316157895313,0.002422956662568874,27,100,100,81807
32,0.44,0.1,0.002071982650652037,0.04551903613491873,0.9979999661445618,0.004541291211582496,0.0034907093566391347,22,100,100,62070
32,0.44,0.1,0.0030353265475060406,0.05509379772266603,0.996399998664856,0.006774192621023656,0.005111400764833598,18,100,100,81166
32,0.44,0.1,0.004446565827708846,0.06668257514305252,0.9948999881744385,0.010027269345472099,0.007740761798785379,15,100,100,57258
32,0.44,0.1,0.006513944167356084,0.08070900920811805,0.9921999573707581,0.0142592272490067,0.010873326637088485,12,100,100,91555
32,0.44,0.1,0.009542525683758019,0.0976858520142913,0.9892999529838562,0.02107047300824705,0.01612488311416352,10,100,100,68592
32,0.44,0.1,0.013979210457700486,0.11823371117283127,0.9865999817848206,0.030692058064546578,0.02355801842387156,8,100,100,97704
32,0.44,0.1,0.020478679491876803,0.14310373682010125,0.9751999974250793,0.046737873126320585,0.03573634926537079,7,100,100,67742
32,0.44,0.1,0.03,0.17320508075688773,0.9642999768257141,0.06939870562241746,0.05260715846180609,6,100,100,84666
32,0.44,0.1,0.04947368421052632,0.22242680641174148,0.9470999836921692,0.10729917129367884,0.0813877010935562,4,100,100,58543
32,0.44,0.1,0.06894736842105263,0.26257830912139835,0.9188999533653259,0.16911991449451408,0.1269846111902876,4,100,100,42870
32,0.44,0.1,0.08842105263157896,0.29735677667001126,0.9010999798774719,0.20387076390683379,0.15448696713861457,3,100,100,92656
32,0.44,0.1,0.10789473684210528,0.3284733426658932,0.8650999665260315,0.27989067973844983,0.21163021484767092,3,100,100,54678
32,0.44,0.1,0.12736842105263158,0.35688712648767756,0.8191999793052673,0.37120307885747483,0.2821022823801777,3,100,100,49015
32,0.44,0.1,0.14684210526315788,0.38319982419510307,0.7760999798774719,0.47107023982371793,0.3633914613644365,3,100,100,59634
32,0.44,0.1,0.16631578947368422,0.4078183290065372,0.767300009727478,0.5035799456026783,0.38069716986308444,2,100,100,4172
32,0.44,0.1,0.18578947368421053,0.4310330308505492,0.6977999806404114,0.665347722131602,0.5087788906386376,2,100,100,3274
32,0.44,0.1,0.20526315789473684,0.45305977298225986,0.6150999665260315,0.9159160232601431,0.6982467859359341,2,100,100,34579
32,0.44,0.1,0.22473684210526315,0.4740641750915831,0.5067999958992004,1.2855047668915773,0.9634310505412633,2,100,100,71822
32,0.44,0.1,0.2442105263157895,0.4941766144970738,0.4147000014781952,1.739177159103934,1.2604243320760702,2,100,100,94614
32,0.44,0.1,0.26368421052631574,0.513501908980206,0.2994999885559082,2.520567042242332,1.758341362373832,2,100,100,63025
32,0.44,0.1,0.28315789473684216,0.5321258260382051,0.19979999959468842,3.5527235749863957,2.3014999678487387,2,100,100,7891
32,0.44,0.1,0.3026315789473685,0.5501196042201809,0.1290999948978424,4.962887037442608,2.9562454461385808,2,100,100,36980
32,0.44,0.1,0.32210526315789473,0.5675431817561504,0.07449999451637268,6.667891286958201,3.5813565180837106,2,100,100,19672
32,0.44,0.1,0.3415789473684211,0.5844475574150525,0.0414000004529953,8.788355408120552,4.400672781839112,2,100,100,89713
32,0.44,0.1,0.3610526315789474,0.6008765526952665,0.025699999183416367,11.024499924864887,5.014660018436647,2,100,100,45607
32,0.44,0.1,0.3805263157894737,0.616868151057804,0.013399999588727951,13.991582876742322,5.959184933001345,2,100,100,88543
32,0.44,0.1,0.4,0.6324555320336759,0.006000000052154064,17.491039140290816,6.870379226875856,2,100,100,30884
32,0.44,0.5,1e-06,0.001,1.0,5.487601458963809e-06,4.107856540683091e-06,1000,100,100,99959
32,0.44,0.5,1.4649382061914714e-06,0.0012103463166348181,1.0,7.894834131684547e-06,6.033867564329653e-06,826,100,100,78747
32,0.44,0.5,2.1460439479594814e-06,0.0014649382061914698,1.0,1.1874744976893226e-05,8.898764822987505e-06,683,100,100,56150
32,0.44,0.5,3.1438217715318246e-06,0.0017730825619614629,1.0,1.732778223798732e-05,1.315366957390882e-05,564,100,100,77286
32,0.44,0.5,4.605504626573514e-06,0.0021460439479594807,1.0,2.50772853748515e-05,1.9041585955005877e-05,466,100,100,53726
32,0.44,0.5,6.7467796862591274e-06,0.002597456387749201,1.0,3.652378739232347e-05,2.7176965124353685e-05,385,100,100,76540
32,0.44,0.5,9.883615331157482e-06,0.0031438217715318217,1.0,5.4887525345102975e-05,4.1358228287616945e-05,318,100,100,1050
32,0.44,0.5,1.4478885713912363e-05,0.0038051131013298886,0.9997999668121338,7.870572059551648e-05,6.0294930260512985e-05,263,100,100,52269
32,0.44,0.5,2.1210672865390052e-05,0.004605504626573515,0.9997999668121338,0.0001142573871700165,8.749026570323897e-05,217,100,100,77587
32,0.44,0.5,3.1072325059538616e-05,0.005574255561017867,0.9998999834060669,0.00017377349049326938,0.0001326546697843478,179,100,100,28099
32,0.44,0.5,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.0002461234265545045,0.00018578528806707315,148,100,100,48505
32,0.44,0.5,6.668257514305255e-05,0.008165939942410338,0.9998999834060669,0.0003664239517808824,0.0002758414262524308,122,100,100,71760
32,0.44,0.5,9.768585201429122e-05,0.009883615331157482,0.9996999502182007,0.0005359248747579358,0.0004058391101756787,101,100,100,23944
32,0.44,0.5,0.00014310373682010125,0.011962597411101873,0.9997999668121338,0.0007810989490636132,0.000594850031510568,84,100,100,51012
32,0.44,0.5,0.0002096381315165353,0.014478885713912355,0.9993999600410461,0.0011689711800857198,0.0008814034005984184,69,100,100,1316
32,0.44,0.5,0.0003071069083331647,0.0175244659928103,0.9991999864578247,0.0016885753109575575,0.0012730860793474053,57,100,100,42347
32,0.44,0.5,0.00044989264340259425,0.02121067286539006,0.9984999895095825,0.0024630697675423565,0.0018552626226870583,47,100,100,93415
32,0.44,0.5,0.000659064922004935,0.02567225977597093,0.9979999661445618,0.0036213980092188167,0.0027482590319705276,39,100,100,99429
32,0.44,0.5,0.0009654893846056303,0.031072325059538598,0.9977999925613403,0.005156217597561315,0.004036061455688432,32,100,100,67832
32,0.44,0.5,0.0014143822871810778,0.03760827418509227,0.9967999458312988,0.007843492226966129,0.0058919251241370185,27,100,100,14516
32,0.44,0.5,0.002071982650652037,0.04551903613491873,0.9935999512672424,0.011284679082940657,0.008490912650690434,22,100,100,8334
32,0.44,0.5,0.0030353265475060406,0.05509379772266603,0.9932999610900879,0.016937497862879305,0.01264431341377968,18,100,100,57971
32,0.44,0.5,0.004446565827708846,0.06668257514305252,0.988599956035614,0.024550354014272677,0.01888796099257972,15,100,100,93074
32,0.44,0.5,0.006513944167356084,0.08070900920811805,0.9820999503135681,0.03543260217414979,0.02688301697278527,12,100,100,56525
32,0.44,0.5,0.009542525683758019,0.0976858520142913,0.972599983215332,0.05152942252318014,0.03898885349735973,10,100,100,38366
32,0.44,0.5,0.013979210457700486,0.11823371117283127,0.9634999632835388,0.07555293247178134,0.0570287225085342,8,100,100,67334
32,0.44,0.5,0.020478679491876803,0.14310373682010125,0.9409999847412109,0.11501454223998207,0.08596837959157988,7,100,100,8220
32,0.44,0.5,0.03,0.17320508075688773,0.9146999716758728,0.17238973944739563,0.13023902178223026,6,100,100,38025
32,0.44,0.5,0.04947368421052632,0.22242680641174148,0.8649999499320984,0.2823131083259697,0.21322954243451783,4,100,100,39594
32,0.44,0.5,0.06894736842105263,0.26257830912139835,0.7928000092506409,0.4456105672389903,0.337695073650062,4,100,100,50730
32,0.44,0.5,0.08842105263157896,0.29735677667001126,0.7148000001907349,0.62581139664428,0.48353422183432604,3,100,100,86521
32,0.44,0.5,0.10789473684210528,0.3284733426658932,0.5785999894142151,1.0244108217476529,0.776979000858451,3,100,100,49216
32,0.44,0.5,0.12736842105263158,0.35688712648767756,0.3935999870300293,1.820725688314938,1.3330962634227055,3,100,100,75502
32,0.44,0.5,0.14684210526315788,0.38319982419510307,0.2141999900341034,3.379196080334492,2.222581221711218,3,100,100,6080
32,0.44,0.5,0.16631578947368422,0.4078183290065372,0.1590999960899353,4.270965691203901,2.6741507062916594,2,100,100,36602
32,0.44,0.5,0.18578947368421053,0.4310330308505492,0.06870000064373016,6.801603363833916,3.6636507986224762,2,100,100,1754
32,0.44,0.5,0.20526315789473684,0.45305977298225986,0.025299999862909317,10.50971177930493,4.883117012491132,2,100,100,14095
32,0.44,0.5,0.22473684210526315,0.4740641750915831,0.010400000028312206,14.428840182366004,6.063443280263819,2,100,100,29704
32,0.44,0.5,0.2442105263157895,0.4941766144970738,0.004699999932199717,19.04273353004347,7.2834758861264906,2,100,100,41042
32,0.44,0.5,0.26368421052631574,0.513501908980206,0.001999999862164259,23.3931757324335,8.410019223078812,2,100,100,96750
32,0.44,0.5,0.28315789473684216,0.5321258260382051,0.0009999999310821295,28.023429045044992,9.658499384323106,2,100,100,84250
32,0.44,0.5,0.3026315789473685,0.5501196042201809,0.0004999999655410647,33.15887236972894,11.34418350237271,2,100,100,48708
32,0.44,0.5,0.32210526315789473,0.5675431817561504,0.00039999998989515007,37.970854695089244,12.64478153703745,2,100,100,66793
32,0.44,0.5,0.3415789473684211,0.5844475574150525,0.0,42.707896722122406,14.291384069542943,2,100,100,55378
32,0.44,0.5,0.3610526315789474,0.6008765526952665,0.0,51.04048488431444,15.760609527624093,2,100,100,99580
32,0.44,0.5,0.3805263157894737,0.616868151057804,0.0,65.39960696318356,19.131359204111444,2,100,100,97571
32,0.44,0.5,0.4,0.6324555320336759,9.999999747378752e-05,79.17073633853165,24.1820172271619,2,100,100,23185
32,0.44,1.0,1e-06,0.001,1.0,8.282646198648535e-06,6.3259849935479754e-06,1000,100,100,15110
32,0.44,1.0,1.4649382061914714e-06,0.0012103463166348181,1.0,1.2240649016851536e-05,9.261415990119279e-06,826,100,100,57162
32,0.44,1.0,2.1460439479594814e-06,0.0014649382061914698,1.0,1.8159957022984942e-05,1.3712790451681401e-05,683,100,100,26720
32,0.44,1.0,3.1438217715318246e-06,0.0017730825619614629,1.0,2.6514242382805264e-05,1.9967375470808308e-05,564,100,100,56289
32,0.44,1.0,4.605504626573514e-06,0.0021460439479594807,1.0,3.8548340144924967e-05,2.903473294399251e-05,466,100,100,24365
32,0.44,1.0,6.7467796862591274e-06,0.002597456387749201,1.0,5.676595177705508e-05,4.254086317823846e-05,385,100,100,14602
32,0.44,1.0,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,8.267405600150255e-05,6.296821065683212e-05,318,100,100,56696
32,0.44,1.0,1.4478885713912363e-05,0.0038051131013298886,0.9998999834060669,0.00011920277589081537,8.946952217159449e-05,263,100,100,96852
32,0.44,1.0,2.1210672865390052e-05,0.004605504626573515,0.9997999668121338,0.00017859679189610633,0.00013508482197115983,217,100,100,62375
32,0.44,1.0,3.1072325059538616e-05,0.005574255561017867,0.9997999668121338,0.0002559172300700283,0.00019575598377780232,179,100,100,66107
32,0.44,1.0,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.0003852332342494833,0.0002959340278514536,148,100,100,60001
32,0.44,1.0,6.668257514305255e-05,0.008165939942410338,0.9996999502182007,0.000547769949236215,0.0004159996679069558,122,100,100,70692
32,0.44,1.0,9.768585201429122e-05,0.009883615331157482,0.9997999668121338,0.0008113288608260717,0.000632328897524395,101,100,100,82306
32,0.44,1.0,0.00014310373682010125,0.011962597411101873,0.9991999864578247,0.001202511551375531,0.0009067285764391246,84,100,100,31608
32,0.44,1.0,0.0002096381315165353,0.014478885713912355,0.9990999698638916,0.0017478100103205494,0.001300777185602818,69,100,100,80836
32,0.44,1.0,0.0003071069083331647,0.0175244659928103,0.9987999796867371,0.0025592423847863245,0.0019696325233107214,57,100,100,16152
32,0.44,1.0,0.00044989264340259425,0.02121067286539006,0.9984999895095825,0.003713456339344066,0.002828713089837248,47,100,100,10549
32,0.44,1.0,0.000659064922004935,0.02567225977597093,0.9960999488830566,0.005562611242290479,0.004225822310794988,39,100,100,6566
32,0.44,1.0,0.0009654893846056303,0.031072325059538598,0.9960999488830566,0.008022023685486327,0.006148943193190171,32,100,100,59908
32,0.44,1.0,0.0014143822871810778,0.03760827418509227,0.9952999949455261,0.012016759292910746,0.009130123180325543,27,100,100,14863
32,0.44,1.0,0.002071982650652037,0.04551903613491873,0.9908999800682068,0.01744504440589819,0.013036341360087897,22,100,100,5557
32,0.44,1.0,0.0030353265475060406,0.05509379772266603,0.9878999590873718,0.02574420720999417,0.01933366795540009,18,100,100,64524
32,0.44,1.0,0.004446565827708846,0.06668257514305252,0.9815999865531921,0.037554398454752856,0.02843687553497405,15,100,100,5084
32,0.44,1.0,0.006513944167356084,0.08070900920811805,0.9741999506950378,0.05441510943350532,0.041366378636252164,12,100,100,66996
32,0.44,1.0,0.009542525683758019,0.0976858520142913,0.9619999527931213,0.07848938451364382,0.06015357650648587,10,100,100,15844
32,0.44,1.0,0.013979210457700486,0.11823371117283127,0.9443999528884888,0.11887240234404484,0.09067984660375251,8,100,100,85266
32,0.44,1.0,0.020478679491876803,0.14310373682010125,0.90829998254776,0.17898507294519062,0.1342003221442004,7,100,100,69592
32,0.44,1.0,0.03,0.17320508075688773,0.8697999715805054,0.26907432200065934,0.20258309358900833,6,100,100,59730
32,0.44,1.0,0.04947368421052632,0.22242680641174148,0.7732999920845032,0.4698049120461596,0.3571764435664033,4,100,100,57829
32,0.44,1.0,0.06894736842105263,0.26257830912139835,0.6080999970436096,0.9105770261959608,0.6927760122315996,4,100,100,41197
32,0.44,1.0,0.08842105263157896,0.29735677667001126,0.4071999788284302,1.753408564154714,1.2890287937799891,3,100,100,42600
32,0.44,1.0,0.10789473684210528,0.3284733426658932,0.16859999299049377,4.125747048720168,2.5768351807291623,3,100,100,36060
32,0.44,1.0,0.12736842105263158,0.35688712648767756,0.038599997758865356,9.006666961286712,4.391410038907743,3,100,100,7641
32,0.44,1.0,0.14684210526315788,0.38319982419510307,0.0072999997064471245,16.168334275245982,6.287690999627308,3,100,100,27256
32,0.44,1.0,0.16631578947368422,0.4078183290065372,0.005200000014156103,17.19550743967074,6.718892463887048,2,100,100,60589
32,0.44,1.0,0.18578947368421053,0.4310330308505492,0.0026000000070780516,23.098493331189843,8.474672093672218,2,100,100,95399
32,0.44,1.0,0.20526315789473684,0.45305977298225986,0.0011999999405816197,29.218258163846194,10.311827016979406,2,100,100,57606
32,0.44,1.0,0.22473684210526315,0.4740641750915831,9.999999747378752e-05,37.43038841133338,11.922214639982268,2,100,100,114
32,0.44,1.0,0.2442105263157895,0.4941766144970738,0.0,53.239340148149736,15.306934886634481,2,100,100,16284
32,0.44,1.0,0.26368421052631574,0.513501908980206,0.0,77.04603423123734,20.01970484595167,2,100,100,85504
32,0.44,1.0,0.28315789473684216,0.5321258260382051,0.0005999999702908099,88.35702171908449,32.76510516502326,2,100,100,45572
32,0.44,1.0,0.3026315789473685,0.5501196042201809,9.999999747378752e-05,84.65808803933122,51.033189167433044,2,100,100,72418
32,0.44,1.0,0.32210526315789473,0.5675431817561504,0.0,121.74060824259492,79.14878481414871,2,100,100,72499
32,0.44,1.0,0.3415789473684211,0.5844475574150525,0.0,231.72130572999424,2889.7807107916738,2,100,100,54382
32,0.44,1.0,0.3610526315789474,0.6008765526952665,0.0,696.7944498917344,15784.784273625757,2,100,100,60228
32,0.44,1.0,0.3805263157894737,0.616868151057804,0.0,2654.9371062736427,52960.850016246404,2,100,100,69540
32,0.44,1.0,0.4,0.6324555320336759,0.0,5144.920645969747,65547.94420837935,2,100,100,84880
32,0.44,2.0,1e-06,0.001,1.0,1.2543898499873763e-05,9.50626046904168e-06,1000,100,100,65181
32,0.44,2.0,1.4649382061914714e-06,0.0012103463166348181,1.0,1.8477207167742904e-05,1.3805527249860807e-05,826,100,100,81947
32,0.44,2.0,2.1460439479594814e-06,0.0014649382061914698,1.0,2.6973623493964283e-05,2.037371963306762e-05,683,100,100,19643
32,0.44,2.0,3.1438217715318246e-06,0.0017730825619614629,1.0,3.837990660048547e-05,2.9348805604561732e-05,564,100,100,74197
32,0.44,2.0,4.605504626573514e-06,0.0021460439479594807,1.0,5.8552626512801e-05,4.4276595100827145e-05,466,100,100,94097
32,0.44,2.0,6.7467796862591274e-06,0.002597456387749201,1.0,8.420655482467226e-05,6.371710405275534e-05,385,100,100,76504
32,0.44,2.0,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,0.00012294706022441347,9.230000588336296e-05,318,100,100,3812
32,0.44,2.0,1.4478885713912363e-05,0.0038051131013298886,0.9996999502182007,0.0001805545426326887,0.00013475974643697975,263,100,100,48129
32,0.44,2.0,2.1210672865390052e-05,0.004605504626573515,0.9998999834060669,0.00025915852126767903,0.00019668625597273688,217,100,100,74339
32,0.44,2.0,3.1072325059538616e-05,0.005574255561017867,0.9997999668121338,0.00039077833633131153,0.00029433824553441637,179,100,100,35092
32,0.44,2.0,4.55190361349187e-05,0.0067467796862591195,1.0,0.0005896989486459944,0.0004475073711664033,148,100,100,66251
32,0.44,2.0,6.668257514305255e-05,0.008165939942410338,0.9997999668121338,0.0008149254932662445,0.0006184297381122283,122,100,100,31840
32,0.44,2.0,9.768585201429122e-05,0.009883615331157482,0.9993999600410461,0.0012167598971511808,0.0009192370418678495,101,100,100,68970
32,0.44,2.0,0.00014310373682010125,0.011962597411101873,0.9991999864578247,0.0017904300970225137,0.0013621349892508293,84,100,100,76342
32,0.44,2.0,0.0002096381315165353,0.014478885713912355,0.9988999962806702,0.0026201686054930663,0.001962652674436038,69,100,100,31827
32,0.44,2.0,0.0003071069083331647,0.0175244659928103,0.9976999759674072,0.003849643359799163,0.002927943728320428,57,100,100,50730
32,0.44,2.0,0.00044989264340259425,0.02121067286539006,0.9965999722480774,0.005724466604918704,0.004335461147940223,47,100,100,52192
32,0.44,2.0,0.000659064922004935,0.02567225977597093,0.9953999519348145,0.008145532359310531,0.006248178214927158,39,100,100,85833
32,0.44,2.0,0.0009654893846056303,0.031072325059538598,0.9944999814033508,0.01220717899345429,0.009239399207462279,32,100,100,60220
32,0.44,2.0,0.0014143822871810778,0.03760827418509227,0.9918999671936035,0.01766074417421703,0.013420974263518286,27,100,100,26346
32,0.44,2.0,0.002071982650652037,0.04551903613491873,0.9872999787330627,0.02605887104614571,0.019781939368192225,22,100,100,51908
32,0.44,2.0,0.0030353265475060406,0.05509379772266603,0.9807999730110168,0.038282034987177464,0.029015991948662452,18,100,100,25170
32,0.44,2.0,0.004446565827708846,0.06668257514305252,0.97079998254776,0.055801510343789315,0.04211220571268675,15,100,100,62755
32,0.44,2.0,0.006513944167356084,0.08070900920811805,0.9617999792098999,0.08150163638104567,0.06174210312647722,12,100,100,1714
32,0.44,2.0,0.009542525683758019,0.0976858520142913,0.937999963760376,0.12221620839126313,0.09303001394476,10,100,100,50904
32,0.44,2.0,0.013979210457700486,0.11823371117283127,0.9084999561309814,0.1816570526406099,0.1383022164640939,8,100,100,89238
32,0.44,2.0,0.020478679491876803,0.14310373682010125,0.863599956035614,0.26907401663396074,0.19993795075496967,7,100,100,42244
32,0.44,2.0,0.03,0.17320508075688773,0.7989999651908875,0.41930787827013905,0.3203557874626083,6,100,100,21684
32,0.44,2.0,0.04947368421052632,0.22242680641174148,0.56659996509552,1.0744507907587133,0.8185972484852854,4,100,100,66204
32,0.44,2.0,0.06894736842105263,0.26257830912139835,0.16439999639987946,4.136119618020524,2.5993150745685463,4,100,100,90094
32,0.44,2.0,0.08842105263157896,0.29735677667001126,0.02410000003874302,11.04477014044906,5.029650580547038,3,100,100,48640
32,0.44,2.0,0.10789473684210528,0.3284733426658932,0.002699999837204814,24.99551149299829,8.850928601040767,3,100,100,96183
32,0.44,2.0,0.12736842105263158,0.35688712648767756,0.0,51.93181878180715,14.119757394973266,3,100,100,49503
32,0.44,2.0,0.14684210526315788,0.38319982419510307,0.0,76.18253152633896,22.764098661895606,3,100,100,55938
32,0.44,2.0,0.16631578947368422,0.4078183290065372,0.0,87.45070750121025,19.54003432907827,2,100,100,63986
32,0.44,2.0,0.18578947368421053,0.4310330308505492,0.00029999998514540493,90.92942072905655,32.96368142079609,2,100,100,27716
32,0.44,2.0,0.20526315789473684,0.45305977298225986,0.0,201.66783161442189,4539.206895407851,2,100,100,83388
32,0.44,2.0,0.22473684210526315,0.4740641750915831,0.0,406.26274838714323,8171.779638741058,2,100,100,43986
32,0.44,2.0,0.2442105263157895,0.4941766144970738,0.0,2415.3649276341043,77808.22678990438,2,100,100,30568
32,0.44,2.0,0.26368421052631574,0.513501908980206,0.0,15500.170430674143,199898.02213687904,2,100,100,98660
32,0.44,2.0,0.28315789473684216,0.5321258260382051,0.0,75714.20351945507,489096.7740758619,2,100,100,54028
32,0.44,2.0,0.3026315789473685,0.5501196042201809,0.0,354523827912.4275,35355749062928.266,2,100,100,20312
